"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","OCC_SITEID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","CCA","CORAL","EMA","HAL","I","MA","SC","SED","TURF","N","new.N","CCA_CORAL","BSR"
11011,"ASC-00366",2017,"6/7/2017","HA1701",NA,"2017","RAMP_BASIC","Asuncion",0,"-1",0,15.2,16.8,"CNET","MARIAN","Asuncion",0,0,19.686237,145.418992,"Forereef","Mid",0.34965034965035,2.7972027972028,3.4965034965035,0.699300699300699,0,0.34965034965035,0,46.5034965034965,45.8041958041958,300,286,3.14685314685315,0.0681818181818182
11012,"ASC-00380",2017,"6/7/2017","HA1701",NA,"2017","RAMP_BASIC","Asuncion",0,"-1",0,11.3,13.4,"CNET","MARIAN","Asuncion",0,0,19.678238,145.412147,"Forereef","Mid",5.76271186440678,7.11864406779661,5.42372881355932,0.338983050847458,0,0,0,3.72881355932203,77.6271186440678,300,295,12.8813559322034,0.165938864628821
11013,"ASC-00396",2017,"6/7/2017","HA1701",NA,"2017","RAMP_BASIC","Asuncion",0,"-1",0,18.3,24.4,"CNET","MARIAN","Asuncion",0,0,19.676708,145.411019,"Forereef","Deep",1.70068027210884,14.6258503401361,3.40136054421769,2.72108843537415,1.02040816326531,11.9047619047619,1.70068027210884,39.1156462585034,23.8095238095238,300,294,16.3265306122449,0.457142857142857
11014,"ASC-00388",2017,"6/7/2017","HA1701",NA,"2017","RAMP_BASIC","Asuncion",0,"-1",0,17.3,22.3,"CNET","MARIAN","Asuncion",0,0,19.683654,145.417921,"Forereef","Deep",5.92334494773519,15.6794425087108,13.2404181184669,5.22648083623693,0.696864111498258,5.92334494773519,0,3.83275261324042,49.4773519163763,300,287,21.602787456446,0.389937106918239
11015,"ASC-00382",2017,"6/7/2017","HA1701",NA,"2017","RAMP_BASIC","Asuncion",0,"-1",0,10.9,12.7,"CNET","MARIAN","Asuncion",0,0,19.680546,145.414336,"Forereef","Mid",0.949367088607595,0,2.21518987341772,0,0,0,0,32.2784810126582,64.5569620253165,320,316,0.949367088607595,0.0147058823529412
11016,"ASC-00353",2017,"6/7/2017","HA1701",NA,"2017","RAMP_BASIC","Asuncion",0,"-1",0,3.5,6.1,"CNET","MARIAN","Asuncion",0,0,19.683131,145.41615,"Forereef","Shallow",1.39372822299652,0.696864111498258,1.74216027874564,0,0,0,0,2.78745644599303,93.3797909407666,300,287,2.09059233449477,0.0223880597014925
11017,"ASC-00369",2017,"6/7/2017","HA1701",NA,"2017","RAMP_BASIC","Asuncion",0,"-1",0,16.4,19.2,"CNET","MARIAN","Asuncion",0,0,19.704026,145.414057,"Forereef","Mid",2.58064516129032,5.16129032258065,3.87096774193548,3.87096774193548,4.19354838709677,11.2903225806452,0.32258064516129,24.1935483870968,44.5161290322581,320,310,7.74193548387097,0.138728323699422
11018,"ASC-00358",2017,"6/7/2017","HA1701",NA,"2017","RAMP_BASIC","Asuncion",0,"-1",0,4.8,5.5,"CNET","MARIAN","Asuncion",0,0,19.706144,145.409443,"Forereef","Shallow",4.30769230769231,0,1.53846153846154,0,0,2.46153846153846,0,4.61538461538462,87.0769230769231,330,325,4.30769230769231,0.0481099656357388
11019,"ASC-00002",2017,"6/6/2017","HA1701","OCC-ASC-004","2017",NA,"Asuncion",0,"-1",1,9,14,"CNET","MARIAN","Asuncion",-1,0,19.680339,145.39133462,"Forereef","Mid",16.3194444444444,9.375,12.5,0,0.347222222222222,1.38888888888889,0,0,60.0694444444444,320,288,25.6944444444444,0.418079096045198
11020,"ASC-00006",2017,"6/6/2017","HA1701","OCC-ASC-005","2017",NA,"Asuncion",0,"-1",1,12,12,"CNET","MARIAN","Asuncion",-1,0,19.69025237,145.38851948,"Forereef","Mid",3.23624595469256,7.44336569579288,8.7378640776699,0,0,1.29449838187702,0,2.26537216828479,77.0226537216828,320,309,10.6796116504854,0.136363636363636
11021,"ASC-00004",2017,"6/6/2017","HA1701","OCC-ASC-001","2017",NA,"Asuncion",0,"-1",1,11,12,"CNET","MARIAN","Asuncion",-1,0,19.70840975,145.40303316,"Forereef","Mid",4.56140350877193,2.80701754385965,9.82456140350877,0.350877192982456,2.10526315789474,11.5789473684211,0,1.75438596491228,67.0175438596491,340,285,7.36842105263158,0.09375
11024,"ASC-00020",2017,"6/7/2017","HA1701","OCC-ASC-003","2017",NA,"Asuncion",0,"-1",1,13.71533069,13.71533069,"CNET","MARIAN","Asuncion",-1,0,19.67692849,145.41078868,"Forereef","Mid",3.07167235494881,4.77815699658703,3.07167235494881,3.41296928327645,1.36518771331058,5.11945392491468,0.68259385665529,8.87372013651877,69.6245733788396,300,293,7.84982935153584,0.105022831050228
11025,"FDP-00283",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,19.20146,21.63974,"CNET","MARIAN","Farallon de Pajaros",0,0,20.534936,144.895335,"Forereef","Deep",2.13523131672598,12.8113879003559,3.91459074733096,0,0,0.355871886120996,0,1.42348754448399,79.3594306049822,300,281,14.9466192170818,0.1875
11026,"FDP-00289",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,19.50625,21.94453,"CNET","MARIAN","Farallon de Pajaros",0,0,20.548668,144.904779,"Forereef","Deep",0.338983050847458,7.11864406779661,0.338983050847458,0,0,0,0,4.74576271186441,87.4576271186441,300,295,7.45762711864407,0.0852713178294574
11027,"FDP-00361",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,4.571777,6.095703,"CNET","MARIAN","Farallon de Pajaros",0,0,20.547856,144.902884,"Forereef","Shallow",0.749063670411985,1.12359550561798,11.6104868913858,0,0,2.62172284644195,0,0,83.8951310861423,280,267,1.87265917602996,0.0216450216450216
11028,"FDP-00327",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,9.753124,12.49619,"CNET","MARIAN","Farallon de Pajaros",0,0,20.550551,144.89754,"Forereef","Mid",0.336700336700337,0.673400673400673,0.336700336700337,0,0,0,0,1.34680134680135,97.3063973063973,300,297,1.01010101010101,0.0103806228373702
11029,"FDP-00308",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,12.49619,12.80098,"CNET","MARIAN","Farallon de Pajaros",0,0,20.539628,144.900356,"Forereef","Mid",0.341296928327645,0.341296928327645,2.38907849829352,0,0,0,0,6.14334470989761,90.7849829351536,300,293,0.68259385665529,0.0075187969924812
11030,"FDP-00321",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,11.27705,10.97226,"CNET","MARIAN","Farallon de Pajaros",0,0,20.544953,144.903536,"Forereef","Mid",0,0.675675675675676,4.72972972972973,0,0,0,0,7.09459459459459,87.5,300,296,0.675675675675676,0.00772200772200772
11031,"FDP-00353",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,5.181347,4.876562,"CNET","MARIAN","Farallon de Pajaros",0,0,20.543688,144.902401,"Forereef","Shallow",0,0,4.10958904109589,0,0,0,0,0,95.8904109589041,300,292,0,0
11032,"FDP-00372",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,5.181347,5.181347,"CNET","MARIAN","Farallon de Pajaros",0,0,20.538141,144.898623,"Forereef","Shallow",0,1.03092783505155,0.687285223367698,0,0,0,0,0.687285223367698,97.5945017182131,300,291,1.03092783505155,0.0105633802816901
11033,"FDP-00254",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,24.3,34,"CNET","MARIAN","Farallon de Pajaros",0,0,20.541174,144.904317,"Forereef","Deep",5.83657587548638,25.6809338521401,3.11284046692607,25.6809338521401,0,1.16731517509728,0,2.33463035019455,36.1867704280156,300,257,31.5175097276265,0.84375
11034,"FDP-00270",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,3,7.5,"CNET","MARIAN","Farallon de Pajaros",0,0,20.535775,144.893562,"Forereef","Shallow",1.03806228373702,0,8.99653979238754,0,0.346020761245675,0.346020761245675,0,5.88235294117647,83.3910034602076,300,289,1.03806228373702,0.012396694214876
11035,"FDP-00284",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,11.6,12.3,"CNET","MARIAN","Farallon de Pajaros",0,0,20.543846,144.902966,"Forereef","Mid",0,0,2.02020202020202,0,0,0,0,22.2222222222222,75.7575757575758,300,297,0,0
11036,"FDP-00286",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,6.1,9.1,"CNET","MARIAN","Farallon de Pajaros",0,0,20.549204,144.902495,"Forereef","Mid",1.34228187919463,0,4.36241610738255,0,0,0,0,1.34228187919463,92.9530201342282,300,298,1.34228187919463,0.0144404332129964
11037,"FDP-00261",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,21,34,"CNET","MARIAN","Farallon de Pajaros",0,0,20.554051,144.891211,"Forereef","Deep",4.296875,10.15625,8.203125,0,1.171875,1.171875,0,0.78125,74.21875,300,256,14.453125,0.191709844559585
11038,"FDP-00251",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,22.1,24.8,"CNET","MARIAN","Farallon de Pajaros",0,0,20.534743,144.895043,"Forereef","Deep",5.26315789473684,11.5789473684211,1.05263157894737,0,0,0.350877192982456,0,4.91228070175439,76.8421052631579,300,285,16.8421052631579,0.218181818181818
11039,"FDP-00282",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,16.5,19.5,"CNET","MARIAN","Farallon de Pajaros",0,0,20.535705,144.896854,"Forereef","Mid",5.10948905109489,5.47445255474453,1.09489051094891,0.72992700729927,0,0,0,8.39416058394161,79.1970802919708,300,274,10.5839416058394,0.133640552995392
11040,"FDP-00274",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,4.5,7.6,"CNET","MARIAN","Farallon de Pajaros",0,0,20.538629,144.898678,"Forereef","Shallow",1.02389078498294,0,1.70648464163823,0,0,0,0,0,97.2696245733788,300,293,1.02389078498294,0.0105263157894737
11041,"FDP-00248",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,23.9,25.8,"CNET","MARIAN","Farallon de Pajaros",0,0,20.548625,144.905234,"Forereef","Deep",0.636942675159236,10.1910828025478,0.318471337579618,0.636942675159236,0,0,0,5.73248407643312,82.484076433121,320,314,10.828025477707,0.131274131274131
11042,"FDP-00276",2017,"6/8/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,15.5,17.1,"CNET","MARIAN","Farallon de Pajaros",0,0,20.551249,144.897901,"Forereef","Mid",0.342465753424658,0.342465753424658,0,0,0,0,0,14.7260273972603,84.5890410958904,300,292,0.684931506849315,0.00809716599190283
11043,"FDP-00260",2017,"6/9/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,16.8,26.2,"CNET","MARIAN","Farallon de Pajaros",0,0,20.539151,144.885507,"Forereef","Deep",3.53356890459364,2.82685512367491,9.18727915194346,0,0,0.706713780918728,0,0,83.7455830388693,300,283,6.36042402826855,0.0753138075313808
11044,"FDP-00272",2017,"6/9/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,5,8,"CNET","MARIAN","Farallon de Pajaros",0,0,20.541587,144.885893,"Forereef","Shallow",0,0.367647058823529,25,0,0,0,0,0,74.6323529411765,300,272,0.367647058823529,0.00492610837438424
11045,"FDP-00292",2017,"6/9/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,10.7,15.5,"CNET","MARIAN","Farallon de Pajaros",0,0,20.535899,144.890232,"Forereef","Mid",0.346020761245675,0.69204152249135,8.65051903114187,0,0,0,0,1.3840830449827,88.9273356401384,300,289,1.03806228373702,0.0116731517509728
11046,"FDP-00290",2017,"6/9/2017","HA1701","OCC-FDP-002","2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,9,12.1,"CNET","MARIAN","Farallon de Pajaros",0,0,20.5451396,144.88568919,"Forereef","Mid",0.348432055749129,1.04529616724739,5.57491289198606,0,0,0,0,3.83275261324042,89.198606271777,300,287,1.39372822299652,0.015625
11047,"FDP-00291",2017,"6/9/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,10.7,13.7,"CNET","MARIAN","Farallon de Pajaros",0,0,20.550247,144.886506,"Forereef","Mid",1.43884892086331,1.07913669064748,17.9856115107914,0,0,0,0,6.83453237410072,72.6618705035971,300,278,2.51798561151079,0.0346534653465347
11048,"FDP-00271",2017,"6/9/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,4,6,"CNET","MARIAN","Farallon de Pajaros",0,0,20.551986,144.888994,"Forereef","Shallow",3.16901408450704,0,12.6760563380282,0,0.352112676056338,0,0,0,83.8028169014084,300,284,3.16901408450704,0.0378151260504202
11049,"FDP-00302",2017,"6/9/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,18.28711,21.94453,"CNET","MARIAN","Farallon de Pajaros",0,0,20.544728,144.885406,"Forereef","Deep",1.04529616724739,1.04529616724739,3.48432055749129,0,0,0,0,3.83275261324042,90.5923344947735,300,287,2.09059233449477,0.0230769230769231
11050,"FDP-00340",2017,"6/9/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,10.97226,13.71533,"CNET","MARIAN","Farallon de Pajaros",0,0,20.540778,144.885418,"Forereef","Mid",5.22388059701492,1.11940298507463,4.1044776119403,0,0,0,0,0.746268656716418,88.8059701492537,300,268,6.34328358208955,0.0714285714285714
11051,"FDP-00314",2017,"6/9/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,11.58183,13.41055,"CNET","MARIAN","Farallon de Pajaros",0,0,20.550392,144.88666,"Forereef","Mid",2.71186440677966,0.677966101694915,2.3728813559322,0,0,0,0,4.06779661016949,90.1694915254237,300,295,3.38983050847458,0.037593984962406
11052,"FDP-00309",2017,"6/9/2017","HA1701",NA,"2017","RAMP_BASIC","Farallon de Pajaros",0,"-1",0,3.962207,5.486132,"CNET","MARIAN","Farallon de Pajaros",0,0,20.548595,144.886357,"Forereef","Shallow",1.03448275862069,0.689655172413793,31.0344827586207,0,0.344827586206897,0,0,0.344827586206897,66.551724137931,300,290,1.72413793103448,0.0259067357512953
11053,"MAU-00868",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,18.28711,21.63974,"CNET","MARIAN","Maug",0,0,20.037045,145.222277,"Forereef","Deep",12.3287671232877,14.041095890411,21.2328767123288,2.05479452054794,0,1.71232876712329,0,2.73972602739726,45.8904109589041,300,292,26.3698630136986,0.553956834532374
11054,"MAU-00955",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,8.229198,9.753124,"CNET","MARIAN","Maug",0,0,20.034146,145.226444,"Forereef","Mid",6.27177700348432,2.09059233449477,14.6341463414634,3.83275261324042,0,5.92334494773519,0,1.39372822299652,65.8536585365854,300,287,8.36236933797909,0.116504854368932
11055,"MAU-00952",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,9.753124,12.49619,"CNET","MARIAN","Maug",0,0,20.036092,145.218576,"Forereef","Mid",6.55172413793103,3.79310344827586,16.8965517241379,2.41379310344828,0,4.13793103448276,0,8.27586206896552,57.9310344827586,300,290,10.3448275862069,0.166666666666667
11056,"MAU-00994",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,4.571777,7.619628,"CNET","MARIAN","Maug",0,0,20.035849,145.219518,"Forereef","Shallow",25.2595155709343,0.346020761245675,26.2975778546713,0.69204152249135,0,0,0.346020761245675,0,47.0588235294118,300,289,25.6055363321799,0.544117647058824
11057,"MAU-00660",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,20,24.5,"CNET","MARIAN","Maug",0,0,20.034825,145.228589,"Forereef","Deep",9.59409594095941,21.7712177121771,18.450184501845,2.2140221402214,0,0.738007380073801,0,5.53505535055351,41.6974169741697,300,271,31.3653136531365,0.739130434782609
11059,"MAU-00677",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,11.3,13.1,"CNET","MARIAN","Maug",0,0,20.033535,145.22947,"Forereef","Mid",8.16326530612245,5.78231292517007,17.687074829932,0.680272108843537,0,5.4421768707483,0.680272108843537,7.14285714285714,54.421768707483,300,294,13.9455782312925,0.232954545454545
11060,"MAU-00729",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,9.3,10.9,"CNET","MARIAN","Maug",0,0,20.035038,145.225229,"Forereef","Mid",3.20284697508897,5.33807829181495,11.3879003558719,3.91459074733096,0,4.98220640569395,0.355871886120996,7.82918149466192,62.9893238434164,300,281,8.54092526690392,0.12565445026178
11062,"MAU-00683",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,16.1,24,"CNET","MARIAN","Maug",0,0,20.035442,145.217439,"Forereef","Deep",6.18556701030928,15.807560137457,8.59106529209622,1.71821305841924,0,4.46735395189003,0,2.74914089347079,60.4810996563574,300,291,21.9931271477663,0.338624338624339
11063,"MAU-00688",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,9.8,12.3,"CNET","MARIAN","Maug",0,0,20.036016,145.218806,"Forereef","Mid",2.50783699059561,4.07523510971787,14.4200626959248,2.19435736677116,0,5.32915360501567,0.940438871473354,14.7335423197492,55.7993730407524,330,319,6.58307210031348,0.107692307692308
11064,"MAU-00741",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,3.4,10,"CNET","MARIAN","Maug",0,0,20.031561,145.214542,"Forereef","Shallow",1.73010380622837,2.07612456747405,11.0726643598616,0,0,0,0.346020761245675,1.03806228373702,83.7370242214533,300,289,3.80622837370242,0.0454545454545455
11065,"MAU-00749",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,3.5,6.3,"CNET","MARIAN","Maug",0,0,20.030584,145.225269,"Forereef","Shallow",0.643086816720257,0.321543408360129,9.0032154340836,0,0,2.2508038585209,0,1.60771704180064,86.1736334405145,320,311,0.964630225080386,0.0109090909090909
11066,"MAU-00691",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,10,18,"CNET","MARIAN","Maug",0,0,20.029787,145.224069,"Forereef","Mid",2.07612456747405,5.5363321799308,15.916955017301,0,0.346020761245675,0.69204152249135,0,6.22837370242214,69.2041522491349,300,289,7.61245674740484,0.108910891089109
11067,"MAU-00686",2017,"6/10/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,13.8,15.5,"CNET","MARIAN","Maug",0,0,20.032168,145.231236,"Forereef","Mid",6.62460567823344,6.94006309148265,31.5457413249211,0,0,0,0.315457413249211,4.41640378548896,50.1577287066246,330,317,13.5646687697161,0.270440251572327
11068,"MAU-00838",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,18.28711,23.77324,"CNET","MARIAN","Maug",0,0,20.023504,145.207088,"Forereef","Deep",22.7891156462585,7.48299319727891,24.4897959183673,0,0,2.72108843537415,0,0,42.5170068027211,300,294,30.2721088435374,0.669172932330827
11069,"MAU-00910",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,11.58183,16.4584,"CNET","MARIAN","Maug",0,0,20.019953,145.207867,"Forereef","Mid",11.5646258503401,1.02040816326531,25.8503401360544,0,0,0.340136054421769,0,5.4421768707483,55.7823129251701,300,294,12.5850340136054,0.224242424242424
11070,"MAU-00918",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,12.80098,15.54404,"CNET","MARIAN","Maug",0,0,20.011243,145.211657,"Forereef","Mid",3.02013422818792,0.335570469798658,27.5167785234899,0,0,0,0,3.02013422818792,66.1073825503356,300,298,3.35570469798658,0.050761421319797
11071,"MAU-01012",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,2.743066,5.181347,"CNET","MARIAN","Maug",0,0,20.013573,145.209213,"Forereef","Shallow",13.265306122449,0.680272108843537,11.5646258503401,0,0,0,0,0.340136054421769,74.1496598639456,300,294,13.9455782312925,0.188073394495413
11072,"MAU-00637",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,22.1,27,"CNET","MARIAN","Maug",0,0,20.026565,145.206126,"Forereef","Deep",8.58208955223881,12.3134328358209,27.6119402985075,0,0.373134328358209,0,0,0,51.1194029850746,300,268,20.8955223880597,0.408759124087591
11073,"MAU-00712",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,10.7,13.1,"CNET","MARIAN","Maug",0,0,20.030876,145.210174,"Forereef","Mid",6.20689655172414,2.06896551724138,17.2413793103448,0.344827586206897,0,1.37931034482759,0,4.82758620689655,67.9310344827586,300,290,8.27586206896552,0.119402985074627
11074,"MAU-00679",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,6.4,13.8,"CNET","MARIAN","Maug",0,0,20.020513,145.20759,"Forereef","Mid",18.0505415162455,6.49819494584837,20.9386281588448,0,0,0.36101083032491,0,4.33212996389892,49.8194945848375,300,277,24.5487364620939,0.489208633093525
11075,"MAU-00651",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,15.2,25.8,"CNET","MARIAN","Maug",0,0,20.018715,145.211648,"Forereef","Deep",2.73037542662116,22.1843003412969,12.6279863481229,0,0.68259385665529,2.73037542662116,0,3.7542662116041,55.2901023890785,300,293,24.9146757679181,0.429411764705882
11076,"MAU-00649",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,21.5,24,"CNET","MARIAN","Maug",0,0,20.011337,145.208608,"Forereef","Deep",6.98529411764706,11.0294117647059,18.0147058823529,0,0,0.367647058823529,0,5.88235294117647,57.7205882352941,300,272,18.0147058823529,0.310126582278481
11077,"MAU-00694",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,13.5,14.6,"CNET","MARIAN","Maug",0,0,20.014862,145.207001,"Forereef","Mid",11.5523465703971,3.97111913357401,41.1552346570397,0,0,0,0,2.88808664259928,40.4332129963899,300,277,15.5234657039711,0.383928571428571
11078,"MAU-00734",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,2.5,7.6,"CNET","MARIAN","Maug",0,0,20.015366,145.208589,"Forereef","Shallow",5.01672240802676,1.33779264214047,14.38127090301,0,0,0,0,2.67558528428094,76.5886287625418,310,299,6.35451505016722,0.0829694323144105
11079,"MAU-00745",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,4.5,6,"CNET","MARIAN","Maug",0,0,20.027558,145.208371,"Forereef","Shallow",2.04778156996587,0,18.4300341296928,0,0,0,0,7.50853242320819,72.0136518771331,300,293,2.04778156996587,0.028436018957346
11080,"MAU-00673",2017,"6/11/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,10,18.5,"CNET","MARIAN","Maug",0,0,20.022329,145.210181,"Forereef","Mid",0,4.19354838709677,5.48387096774194,0,0.32258064516129,0.967741935483871,0,20.3225806451613,68.7096774193548,320,310,4.19354838709677,0.0601851851851852
11081,"MAU-00005",2017,"6/10/2017","HA1701","OCC-MAU-002","2017",NA,"Maug",0,"-1",1,12,12,"CNET","MARIAN","Maug",-1,-1,20.0356706,145.22470079,"Forereef","Mid",2.42214532871972,12.1107266435986,6.9204152249135,1.3840830449827,0,5.5363321799308,0,5.88235294117647,65.7439446366782,300,289,14.5328719723183,0.203883495145631
11082,"MAU-00009",2017,"6/11/2017","HA1701","OCC-MAU-013","2017",NA,"Maug",0,"-1",1,14,17,"CNET","MARIAN","Maug",-1,0,20.02978885,145.20845558,"Forereef","Mid",2.29508196721311,4.26229508196721,13.1147540983607,0,0.327868852459016,2.95081967213115,0,7.21311475409836,69.8360655737705,320,305,6.55737704918033,0.0900900900900901
11083,"MAU-00021",2017,"6/11/2017","HA1701","OCC-MAU-014","2017",NA,"Maug",0,"-1",1,NA,14.6,"CNET","MARIAN","Maug",-1,0,20.03525116,145.21729563,"Forereef","Mid",4,13.2307692307692,1.53846153846154,4.30769230769231,0,8.30769230769231,0.307692307692308,8,60.3076923076923,340,325,17.2307692307692,0.251121076233184
11084,"MAU-00844",2017,"6/12/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,19.20146,24.07802,"CNET","MARIAN","Maug",0,0,20.014918,145.236575,"Forereef","Deep",24.3542435424354,7.01107011070111,5.90405904059041,5.53505535055351,0.3690036900369,8.11808118081181,0.3690036900369,6.27306273062731,42.0664206642066,300,271,31.3653136531365,0.625
11085,"MAU-00940",2017,"6/12/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,7.314843,10.36269,"CNET","MARIAN","Maug",0,0,20.025562,145.236143,"Forereef","Mid",3.42465753424658,0.684931506849315,10.2739726027397,0,0,0,0,2.05479452054794,83.5616438356164,300,292,4.10958904109589,0.0491803278688525
11087,"MAU-01007",2017,"6/12/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,3.352636,4.876562,"CNET","MARIAN","Maug",0,0,20.015351,145.234864,"Forereef","Shallow",7.35785953177258,0.334448160535117,26.7558528428094,0,0,2.34113712374582,0,0,63.2107023411371,300,299,7.69230769230769,0.11734693877551
11090,"MAU-00907",2017,"6/12/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,9.753124,11.88662,"CNET","MARIAN","Maug",0,0,20.012793,145.232138,"Forereef","Mid",8.19112627986348,2.38907849829352,16.7235494880546,0,0,0,0,1.02389078498294,71.6723549488055,300,293,10.580204778157,0.147619047619048
11092,"MAU-00663",2017,"6/12/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,20.4,25.3,"CNET","MARIAN","Maug",0,0,20.029134,145.235919,"Forereef","Deep",13.8181818181818,12.3636363636364,16.7272727272727,0.727272727272727,0.727272727272727,5.09090909090909,0.363636363636364,3.63636363636364,46.5454545454545,300,275,26.1818181818182,0.507042253521127
11093,"MAU-00653",2017,"6/12/2017","HA1701",NA,"2017","RAMP_BASIC","Maug",0,"-1",0,13.4,16.7,"CNET","MARIAN","Maug",0,0,20.014026,145.234633,"Forereef","Mid",13.0434782608696,4.0133779264214,28.0936454849498,0.334448160535117,0,0,0,1.67224080267559,52.8428093645485,320,299,17.056856187291,0.322784810126582
